gene_name	label
POLR2M	0
AQP9	0
LIPC	0
ADAM10	0
RNF111	0
SLTM	-1
CCNB2	0
MYO1E	0
LDHAL6B	0
FAM81A	-1
GCNT3	0
GTF2A2	0
BNIP2	0
FOXB1	-1
RORA	1
VPS13C	0
TLN2	0
TPM1	0
LACTB	0
RPS27L	0
RAB8B	0
APH1B	0
CA12	0
USP3	0
FBXL22	0
HERC1	0
DAPK2	0
SNX1	0
SNX22	0
PPIB	0
CSNK1G1	0
TRIP4	0
ZNF609	0
OAZ2	0
RBPMS2	0
PIF1	0
PLEKHO2	-1
ANKDD1A	0
SPG21	0
MTFMT	0
SLC51B	0
RASL12	0
UBAP1L	-1
PDCD7	0
CLPX	0
CILP	0
PARP16	0
IGDCC3	0
IGDCC4	0
DPP8	0
SLC24A1	0
DENND4A	0
RAB11A	0
MEGF11	0
DIS3L	0
TIPIN	0
MAP2K1	1
SNAPC5	0
RPL4	0
ZWILCH	0
LCTL	0
SMAD6	0
SMAD3	0
AAGAB	0
IQCH	0
C15orf61	0
MAP2K5	0
SKOR1	0
PIAS1	0
FEM1B	0
ITGA11	0
CORO2B	0
ANP32A	0
SPESP1	0
NOX5	0
GLCE	0
KIF23	0
TLE3	0
UACA	0
LARP6	0
LRRC49	0
THAP10	0
THSD4	0
MYO9A	0
SENP8	0
PKM	0
PARP6	0
CELF6	0
HEXA	0
TMEM202	0
ARIH1	0
GOLGA6B	-1
HIGD2B	-1
BBS4	0
ADPGK	0
NEO1	0
HCN4	0
NPTN	0
CD276	0
TBC1D21	-1
LOXL1	0
STOML1	0
PML	1
GOLGA6A	0
ISLR2	0
ISLR	0
STRA6	0
CCDC33	0
CYP11A1	0
SEMA7A	0
UBL7	0
ARID3B	0
CLK3	0
EDC3	0
CYP1A1	0
CYP1A2	0
LMAN1L	0
CPLX3	0
ULK3	0
SCAMP2	0
MPI	0
FAM219B	-1
COX5A	0
SCAMP5	0
C15orf39	0
GOLGA6C	-1
GOLGA6D	-1
COMMD4	0
NEIL1	0
MAN2C1	0
SIN3A	0
PTPN9	0
SNUPN	0
IMP3	0
SNX33	0
CSPG4	1
ODF3L1	-1
UBE2Q2	0
FBXO22	0
NRG4	0
ISL2	0
SCAPER	0
RCN2	0
PSTPIP1	0
TSPAN3	0
PEAK1	0
HMG20A	0
LINGO1	0
TBC1D2B	0
SH2D7	-1
CIB2	0
IDH3A	0
ACSBG1	0
DNAJA4	0
WDR61	0
CRABP1	1
IREB2	0
HYKK	0
PSMA4	0
CHRNA5	0
CHRNA3	0
CHRNB4	0
ADAMTS7	0
MORF4L1	0
RASGRF1	0
ANKRD34C	-1
TMED3	0
MTHFS	0
ST20	0
BCL2A1	0
ZFAND6	0
FAH	0
ARNT2	0
ABHD17C	0
IL16	0
STARD5	0
TMC3	0
MEX3B	0
GOLGA6L10	-1
GOLGA6L9	-1
RPS17	0
CPEB1	0
AP3B2	0
FSD2	-1
WHAMM	0
HOMER2	0
C15orf40	-1
BTBD1	0
TM6SF1	0
BNC1	0
SH3GL3	0
ADAMTSL3	0
ZSCAN2	-1
WDR73	0
SEC11A	0
ZNF592	0
ALPK3	0
SLC28A1	0
PDE8A	0
AKAP13	0
KLHL25	0
AGBL1	0
NTRK3	0
MRPL46	0
MRPS11	0
DET1	0
AEN	0
ISG20	0
ACAN	0
HAPLN3	-1
MFGE8	0
ABHD2	0
RLBP1	0
FANCI	0
POLG	0
RHCG	0
TICRR	0
KIF7	0
PLIN1	0
PEX11A	0
WDR93	-1
MESP2	0
ANPEP	1
ZNF710	0
IDH2	1
SEMA4B	0
CIB1	0
GDPGP1	0
NGRN	0
ZNF774	-1
IQGAP1	0
CRTC3	0
BLM	0
FURIN	0
FES	0
MAN2A2	0
HDDC3	-1
UNC45A	0
RCCD1	0
PRC1	0
VPS33B	0
SV2B	0
SLCO3A1	0
ST8SIA2	0
FAM174B	0
CHD2	1
RGMA	0
MCTP2	0
NR2F2	0
ARRDC4	0
IGF1R	1
SYNM	0
TTC23	-1
LRRC28	0
MEF2A	0
LYSMD4	-1
ADAMTS17	0
CERS3	0
ASB7	0
ALDH1A3	0
LRRK1	0
CHSY1	0
SNRPA1	0
PCSK6	0
TM2D3	0
OR4F6	-1
OR4F15	-1
OR4F4	-1
POLR3K	0
RHBDF1	0
MPG	0
NPRL3	0
HBZ	0
HBM	0
HBA2	1
LUC7L	0
RGS11	0
PDIA2	0
AXIN1	0
MRPL28	0
NME4	0
DECR2	0
RAB11FIP3	0
CAPN15	0
PIGQ	0
RAB40C	-1
WFIKKN1	0
WDR90	0
RHOT2	0
RHBDL1	0
STUB1	0
JMJD8	0
WDR24	0
METRN	0
CCDC78	0
HAGHL	0
MSLN	0
MSLNL	-1
RPUSD1	-1
CHTF18	0
GNG13	0
LMF1	0
SOX8	0
SSTR5	0
CACNA1H	0
TPSG1	0
TPSAB1	0
TPSD1	0
UBE2I	0
BAIAP3	0
TSR3	0
GNPTG	0
UNKL	0
C16orf91	-1
CCDC154	0
CLCN7	0
PTX4	0
TELO2	0
IFT140	0
TMEM204	0
MAPK8IP3	0
MRPS34	0
SPSB3	0
IGFALS	0
HAGH	0
FAHD1	0
MSRB1	0
RPL3L	0
NDUFB10	0
RPS2	0
TBL3	0
NOXO1	0
GFER	0
SYNGR3	0
ZNF598	0
SLC9A3R2	0
NTHL1	0
TSC2	0
PKD1	0
TRAF7	0
CASKIN1	0
MLST8	0
BRICD5	0
PGP	1
E4F1	0
DNASE1L2	0
ECI1	0
RNPS1	0
ABCA3	0
CCNF	0
NTN3	0
TBC1D24	0
ATP6V0C	0
AMDHD2	-1
CEMP1	0
PDPK1	0
KCTD5	0
PRSS27	0
SRRM2	0
PRSS33	0
PRSS21	0
PRSS22	0
FLYWCH2	-1
FLYWCH1	-1
PKMYT1	0
CLDN9	0
CLDN6	0
HCFC1R1	0
THOC6	0
MMP25	0
IL32	0
ZSCAN10	0
ZNF205	0
ZNF213	0
ZNF200	0
MEFV	0
ZNF263	0
TIGD7	0
ZNF75A	0
ZSCAN32	0
ZNF174	0
ZNF597	0
NAA60	0
C16orf90	0
CLUAP1	0
SLX4	0
DNASE1	0
TRAP1	1
CREBBP	1
ADCY9	0
SRL	0
TFAP4	0
GLIS2	0
CORO7-PAM16	-1
CORO7	0
VASN	0
DNAJA3	0
NMRAL1	-1
HMOX2	0
CDIP1	0
C16orf96	-1
UBALD1	0
MGRN1	0
NUDT16L1	0
ANKS3	0
C16orf71	-1
ZNF500	0
ROGDI	0
GLYR1	0
UBN1	0
PPL	0
SEC14L5	0
NAGPA	0
ALG1	0
C16orf89	-1
RBFOX1	0
METTL22	0
ABAT	0
CARHSP1	0
USP7	0
C16orf72	0
GRIN2A	0
ATF7IP2	0
EMP2	0
TEKT5	0
NUBP1	0
TVP23A	-1
CIITA	0
DEXI	0
CLEC16A	0
SOCS1	1
TNP2	0
PRM2	0
PRM1	0
SNN	0
TXNDC11	0
ZC3H7A	-1
RSL1D1	0
GSPT1	0
TNFRSF17	1
SNX29	-1
CPPED1	0
SHISA9	0
ERCC4	0
PARN	0
BFAR	-1
PLA2G10	0
NOMO1	0
PDXDC1	0
NTAN1	0
RRN3	0
NPIPA5	-1
MPV17L	0
NDE1	0
MYH11	1
FOPNL	-1
ABCC1	1
ABCC6	0
NOMO3	0
XYLT1	0
NPIPA8	-1
NOMO2	0
RPS15A	0
ARL6IP1	0
SMG1	0
TMC7	0
COQ7	0
ITPRIPL2	-1
SYT17	0
TMC5	0
GDE1	0
CCP110	0
KNOP1	0
IQCK	0
GPRC5B	0
GPR139	0
GP2	0
UMOD	0
PDILT	0
ACSM5	0
ACSM2A	0
ACSM2B	0
ACSM3	0
ACSM1	0
THUMPD1	0
ERI2	-1
DCUN1D3	0
DNAH3	0
TMEM159	0
ZP2	0
ANKS4B	0
CRYM	0
METTL9	0
IGSF6	0
OTOA	0
NPIPB4	-1
UQCRC2	0
PDZD9	-1
VWA3A	-1
EEF2K	0
POLR3E	0
CDR2	0
HS3ST2	0
USP31	-1
SCNN1G	0
SCNN1B	0
COG7	0
GGA2	0
EARS2	0
UBFD1	-1
NDUFAB1	0
PALB2	0
DCTN5	0
PLK1	0
ERN2	0
CHP2	-1
PRKCB	0
CACNG3	0
RBBP6	0
TNRC6A	0
SLC5A11	0
ARHGAP17	0
LCMT1	0
AQP8	0
ZKSCAN2	-1
HS3ST4	0
KDM8	0
NSMCE1	0
IL4R	1
IL21R	0
GTF3C1	0
KIAA0556	-1
GSG1L	0
XPO6	0
SBK1	0
NPIPB6	-1
EIF3CL	-1
CLN3	0
APOBR	0
IL27	0
NUPR1	0
SULT1A2	0
SULT1A1	0
EIF3C	0
NPIPB9	-1
ATXN2L	0
TUFM	0
SH2B1	0
ATP2A1	0
RABEP2	0
CD19	1
NFATC2IP	0
SPNS1	0
LAT	0
SLX1B	0
SPN	1
ZG16	0
KIF22	0
MAZ	0
PRRT2	1
PAGR1	0
MVP	1
SEZ6L2	0
ASPHD1	0
TMEM219	-1
TAOK2	0
HIRIP3	0
INO80E	-1
DOC2A	0
C16orf92	0
ALDOA	0
PPP4C	0
TBX6	0
YPEL3	0
MAPK3	1
CORO1A	0
CD2BP2	0
TBC1D10B	0
MYLPF	0
ZNF48	-1
SEPHS2	0
ITGAL	0
ZNF768	0
ZNF747	-1
ZNF764	-1
ZNF688	-1
ZNF785	0
ZNF689	0
PRR14	0
FBRS	0
SRCAP	0
PHKG2	0
RNF40	0
ZNF629	0
BCL7C	0
FBXL19	0
SETD1A	0
HSD3B7	0
STX1B	0
STX4	1
ZNF668	0
ZNF646	0
PRSS53	0
BCKDK	0
KAT8	0
PRSS8	0
PRSS36	0
FUS	0
PYCARD	0
TRIM72	0
ITGAM	1
ITGAX	1
ITGAD	0
ZNF843	-1
ARMC5	0
TGFB1I1	0
SLC5A2	0
C16orf58	-1
AHSP	0
ZNF720	-1
ZNF267	0
TP53TG3D	-1
SHCBP1	0
VPS35	0
ORC6	0
MYLK3	0
C16orf87	-1
GPT2	0
DNAJA2	0
NETO2	0
ITFG1	0
PHKB	0
ABCC12	0
ABCC11	0
LONP2	0
SIAH1	0
N4BP1	0
CBLN1	0
C16orf78	-1
ZNF423	0
CNEP1R1	0
HEATR3	0
ADCY7	0
BRD7	0
NKD1	0
SNX20	0
NOD2	0
CYLD	0
SALL1	0
TOX3	0
CHD9	0
RBL2	0
AKTIP	0
RPGRIP1L	0
FTO	0
IRX3	0
IRX6	0
MMP2	0
LPCAT2	0
SLC6A2	0
CES1	0
CES5A	0
GNAO1	0
NUDT21	0
OGFOD1	0
BBS2	0
MT4	0
MT3	0
MT2A	0
MT1E	0
MT1M	0
MT1A	0
MT1B	0
MT1G	0
MT1X	0
NUP93	0
SLC12A3	0
HERPUD1	0
CETP	0
NLRC5	0
CPNE2	0
RSPRY1	0
ARL2BP	0
PLLP	0
CX3CL1	0
CIAPIN1	0
COQ9	0
POLR2C	0
DOK4	0
CCDC102A	0
KATNB1	0
KIFC3	0
CNGB1	0
TEPP	0
ZNF319	-1
USB1	0
MMP15	0
CSNK2A2	0
CCDC113	0
PRSS54	-1
GINS3	0
NDRG4	0
SETD6	0
CNOT1	0
SLC38A7	0
GOT2	0
CDH8	0
CDH11	0
CDH5	0
CKLF	0
CKLF-CMTM1	-1
CMTM4	0
DYNC1LI2	0
NAE1	0
PDP2	0
CDH16	0
RRAD	0
CES2	0
CES3	0
CES4A	0
CBFB	1
C16orf70	-1
B3GNT9	-1
TRADD	0
FBXL8	0
HSF4	0
EXOC3L1	0
E2F4	0
ELMO3	0
LRRC29	0
FHOD1	0
SLC9A5	0
PLEKHG4	0
KCTD19	-1
LRRC36	0
TPPP3	0
ZDHHC1	-1
ATP6V0D1	0
CTCF	1
ACD	0
PARD6A	0
ENKD1	0
C16orf86	0
GFOD2	-1
RANBP10	0
TSNAXIP1	0
CENPT	0
THAP11	0
NUTF2	0
EDC4	0
NRN1L	0
PSKH1	0
CTRL	0
LCAT	0
SLC12A4	0
DPEP3	0
DPEP2	0
DUS2	0
DDX28	0
NFATC3	0
ESRP2	0
PLA2G15	0
SLC7A6	0
SLC7A6OS	0
PRMT7	0
SMPD3	0
ZFP90	0
CDH3	0
CDH1	1
TANGO6	-1
HAS3	0
CHTF8	0
VPS4A	0
COG8	0
NIP7	0
TMED6	0
TERF2	0
CYB5B	0
NFAT5	0
NQO1	0
NOB1	0
WWP2	0
CLEC18A	0
PDPR	0
CLEC18C	0
DDX19B	0
DDX19A	0
ST3GAL2	0
COG4	0
SF3B3	0
IL34	0
VAC14	0
HYDIN	0
CMTR2	0
CALB2	0
ZNF23	0
ZNF19	0
CHST4	0
TAT	0
MARVELD3	0
PHLPP2	0
AP1G1	0
ATXN1L	0
IST1	0
ZNF821	-1
DHODH	0
TXNL4B	0
HPR	0
DHX38	0
PMFBP1	0
ZFHX3	0
PSMD7	0
CLEC18B	0
GLG1	0
RFWD3	0
MLKL	0
FA2H	0
WDR59	0
ZNRF1	0
LDHD	0
CTRB1	0
BCAR1	0
CFDP1	0
TMEM170A	-1
CHST5	0
TMEM231	0
GABARAPL2	0
ADAT1	0
TERF2IP	0
CNTNAP4	0
MON1B	0
SYCE1L	-1
ADAMTS18	0
NUDT7	0
CLEC3A	0
WWOX	0
MAF	0
DYNLRB2	0
CDYL2	0
CENPN	0
ATMIN	0
C16orf46	0
GCSH	0
GAN	0
CMIP	0
PLCG2	0
SDR42E1	0
HSD17B2	0
MPHOSPH6	0
CDH13	0
HSBP1	0
MLYCD	0
OSGIN1	0
NECAB2	0
SLC38A8	0
MBTPS1	0
HSDL1	0
DNAAF1	0
TAF1C	0
ADAD2	-1
KCNG4	0
ATP2C2	0
COTL1	0
USP10	0
CRISPLD2	0
ZDHHC7	0
KIAA0513	0
GSE1	0
GINS2	0
EMC8	0
COX4I1	0
IRF8	1
MTHFSD	0
FOXC2	0
FBXO31	0
ZCCHC14	0
JPH3	0
KLHDC4	0
SLC7A5	0
CA5A	0
BANP	0
ZNF469	0
ZFPM1	0
ZC3H18	0
MVD	0
SNAI3	0
CTU2	0
PIEZO1	0
CDT1	0
APRT	0
GALNS	0
TRAPPC2L	0
PABPN1L	-1
CBFA2T3	1
ACSF3	0
CDH15	0
ZNF778	-1
ANKRD11	0
SPG7	0
CPNE7	0
DPEP1	0
CHMP1A	0
SPATA33	0
CDK10	1
VPS9D1	0
ZNF276	0
FANCA	1
SPIRE2	0
TCF25	0
MC1R	0
TUBB3	0
DEF8	0
CENPBD1	0
DBNDD1	-1
GAS8	0
PRDM7	0
DOC2B	0
RPH3AL	0
C17orf97	-1
VPS53	0
GEMIN4	0
GLOD4	0
NXN	0
TIMM22	0
ABR	0
CRK	0
MYO1C	0
INPP5K	0
PITPNA	0
SLC43A2	0
SCARF1	0
PRPF8	0
WDR81	0
SERPINF2	0
SERPINF1	0
SMYD4	0
RPA1	0
RTN4RL1	0
DPH1	0
OVCA2	0
SMG6	0
SRR	0
TSR1	0
SGSM2	0
MNT	0
METTL16	0
PAFAH1B1	0
CLUH	0
RAP1GAP2	0
OR1D5	-1
OR1D2	0
OR1G1	0
OR1A2	0
OR1A1	0
OR3A2	0
OR3A1	-1
OR1E1	0
OR3A3	-1
OR1E2	-1
SPATA22	0
ASPA	0
TRPV3	0
TRPV1	0
SHPK	0
TAX1BP3	0
P2RX5	0
ITGAE	0
CAMKK1	0
P2RX1	0
ATP2A3	0
ZZEF1	0
CYB5D2	-1
ANKFY1	0
UBE2G1	0
SPNS3	0
SPNS2	0
MYBBP1A	0
GGT6	0
ALOX15	0
PELP1	0
ARRB2	0
MED11	0
CXCL16	0
ZMYND15	0
TM4SF5	0
VMO1	-1
GLTPD2	-1
PSMB6	0
PLD2	0
MINK1	0
CHRNE	0
GP1BA	1
SLC25A11	0
RNF167	0
ENO3	0
SPAG7	0
CAMTA2	0
INCA1	0
KIF1C	0
SLC52A1	0
ZFP3	0
ZNF232	0
USP6	0
ZNF594	0
SCIMP	0
RABEP1	0
NUP88	0
RPAIN	0
C1QBP	0
DHX33	0
MIS12	0
NLRP1	0
WSCD1	0
AIPL1	0
PITPNM3	0
KIAA0753	0
TXNDC17	0
SLC13A5	0
XAF1	0
FBXO39	0
TEKT1	0
ALOX12	0
RNASEK	0
C17orf49	0
BCL6B	0
SLC16A13	-1
CLEC10A	0
ASGR2	0
DLG4	0
ACADVL	0
DVL2	0
PHF23	0
GABARAP	0
CTDNEP1	0
ELP5	0
CLDN7	0
SLC2A4	0
EIF5A	0
GPS2	0
NEURL4	0
ACAP1	0
KCTD11	0
TNK1	0
TMEM256-PLSCR3	-1
TMEM256	0
NLGN2	0
FGF11	0
CHRNB1	0
ZBTB4	0
SLC35G6	0
POLR2A	0
TNFSF12	0
TNFSF12-TNFSF13	-1
TNFSF13	1
SENP3	0
EIF4A1	0
CD68	1
MPDU1	0
SOX15	0
FXR2	0
SHBG	0
SAT2	0
TP53	1
WRAP53	0
EFNB3	0
DNAH2	0
KDM6B	0
CYB5D1	0
CHD3	0
KCNAB3	0
TRAPPC1	0
CNTROB	0
GUCY2D	1
ALOX15B	0
ALOX12B	0
ALOXE3	0
HES7	0
PER1	0
VAMP2	1
TMEM107	0
AURKB	0
CTC1	0
PFAS	0
SLC25A35	0
RANGRF	0
ARHGEF15	0
ODF4	0
KRBA2	-1
RPL26	0
RNF222	-1
NDEL1	0
MYH10	0
CCDC42	-1
SPDYE4	0
MFSD6L	0
PIK3R6	0
PIK3R5	0
STX8	0
USP43	-1
DHRS7C	0
GLP2R	0
RCVRN	1
GAS7	0
MYH13	0
MYH8	0
MYH4	0
MYH1	0
MYH2	0
MYH3	0
SCO1	0
ADPRM	0
TMEM220	-1
PIRT	0
SHISA6	0
DNAH9	0
ZNF18	0
MAP2K4	0
MYOCD	0
ARHGAP44	0
ELAC2	0
HS3ST3A1	0
COX10	1
CDRT15	-1
HS3ST3B1	0
PMP22	0
TEKT3	0
CDRT4	-1
TVP23C-CDRT4	-1
TVP23C	-1
CDRT1	0
TRIM16	0
ZNF286A	0
TBC1D26	-1
ADORA2B	0
ZSWIM7	0
TTC19	0
NCOR1	0
PIGL	0
UBB	0
TRPV2	0
ZNF287	0
ZNF624	-1
CCDC144A	0
TNFRSF13B	0
MPRIP	0
PLD6	0
FLCN	0
COPS3	0
NT5M	0
RASD1	0
PEMT	0
RAI1	0
SREBF1	0
TOM1L2	0
ATPAF2	0
GID4	0
DRG2	0
MYO15A	0
ALKBH5	0
LLGL1	0
FLII	0
TOP3A	0
SMCR8	0
SHMT1	0
EVPLL	-1
LGALS9C	-1
TBC1D28	-1
TRIM16L	-1
FBXW10	1
PRPSAP2	0
SLC5A10	0
FAM83G	0
EPN2	0
B9D1	0
MAPK7	0
MFAP4	0
RNF112	0
SLC47A1	0
ALDH3A2	0
SLC47A2	0
ALDH3A1	0
ULK2	0
AKAP10	0
SPECC1	0
LGALS9B	-1
CCDC144NL	-1
USP22	0
DHRS7B	0
TMEM11	0
MAP2K3	0
KCNJ12	0
WSB1	0
KSR1	0
LGALS9	0
NOS2	1
LYRM9	-1
NLK	0
TMEM97	0
IFT20	0
TNFAIP1	0
POLDIP2	0
TMEM199	0
SARM1	0
VTN	0
SLC46A1	0
SLC13A2	0
FOXN1	0
UNC119	0
PIGS	0
SPAG5	0
KIAA0100	0
SDF2	0
SUPT6H	0
PROCA1	0
RAB34	0
RPL23A	0
TLCD1	0
NEK8	0
TRAF4	0
FAM222B	0
ERAL1	0
FLOT2	0
PHF12	0
PIPOX	0
SEZ6	0
MYO18A	0
TIAF1	0
CRYBA1	0
NUFIP2	0
TAOK1	0
ABHD15	-1
GIT1	0
ANKRD13B	0
CORO6	-1
SSH2	0
EFCAB5	-1
NSRP1	0
SLC6A4	0
BLMH	0
TMIGD1	0
CPD	0
GOSR1	0
CRLF3	0
ATAD5	0
TEFM	0
ADAP2	0
RNF135	0
NF1	1
OMG	0
EVI2B	0
RAB11FIP4	0
COPRS	0
UTP6	-1
SUZ12	1
LRRC37B	0
RHOT1	0
RHBDL3	0
C17orf75	-1
ZNF207	0
PSMD11	0
MYO1D	0
TMEM98	0
SPACA3	0
ASIC2	0
CCL2	0
CCL7	0
CCL11	0
CCL8	0
CCL13	0
CCL1	0
TMEM132E	0
CCT6B	0
ZNF830	-1
LIG3	0
RFFL	0
RAD51D	0
FNDC8	0
NLE1	0
UNC45B	0
SLC35G3	-1
SLFN5	0
SLFN11	0
SLFN12	0
SLFN13	0
SLFN12L	0
SLFN14	0
AP2B1	0
TAF15	0
RASL10B	0
GAS2L2	0
MMP28	0
CCL5	0
RDM1	0
LYZL6	0
CCL16	0
CCL14	0
CCL15	0
CCL23	0
CCL18	0
CCL3	0
CCL4	0
TBC1D3B	0
MYO19	0
PIGW	0
GGNBP2	0
DHRS11	0
MRM1	0
LHX1	0
AATF	1
ACACA	0
TADA2A	0
SYNRG	0
DDX52	0
HNF1B	0
MRPL45	0
GPR179	0
SOCS7	0
ARHGAP23	0
SRCIN1	0
MLLT6	1
CISD3	0
PCGF2	0
PIP4K2B	0
CWC25	0
RPL23	0
LASP1	0
FBXO47	0
PLXDC1	0
CACNB1	0
RPL19	1
STAC2	0
FBXL20	0
MED1	0
CDK12	0
NEUROD2	0
PPP1R1B	0
STARD3	0
PNMT	0
PGAP3	0
ERBB2	1
GRB7	0
IKZF3	0
ZPBP2	0
GSDMB	0
ORMDL3	0
GSDMA	0
PSMD3	0
CSF3	1
MED24	0
THRA	0
NR1D1	0
MSL1	0
CASC3	0
RAPGEFL1	-1
WIPF2	0
CDC6	0
RARA	1
GJD3	0
TOP2A	1
IGFBP4	0
TNS4	0
CCR7	0
SMARCE1	0
KRT222	-1
KRT24	0
KRT25	0
KRT26	0
KRT27	0
KRT28	0
KRT12	0
KRT20	0
KRT23	0
KRT39	0
KRT40	0
KRTAP3-2	-1
KRTAP1-5	0
KRTAP2-2	-1
KRTAP2-3	-1
KRTAP2-4	-1
KRTAP4-7	-1
KRTAP4-8	-1
KRTAP4-11	-1
KRTAP4-12	-1
KRTAP4-6	-1
KRTAP4-4	0
KRTAP4-3	0
KRTAP4-2	-1
KRTAP4-1	-1
KRTAP9-2	-1
KRTAP9-8	-1
KRTAP9-4	-1
KRTAP17-1	-1
KRT33A	0
KRT34	0
KRT31	0
KRT37	0
KRT38	0
KRT32	0
KRT35	0
KRT36	0
KRT13	0
KRT15	0
KRT19	0
KRT9	0
KRT14	0
KRT16	0
KRT17	0
EIF1	0
HAP1	0
JUP	1
FKBP10	0
NT5C3B	-1
KLHL10	0
KLHL11	0
ACLY	0
CNP	0
DNAJC7	0
NKIRAS2	0
ZNF385C	-1
DHX58	0
KAT2A	0
RAB5C	0
KCNH4	0
STAT5B	0
STAT5A	1
STAT3	1
ATP6V0A1	0
NAGLU	0
COASY	0
MLX	0
PSMC3IP	0
TUBG1	0
TUBG2	0
PLEKHH3	-1
CNTNAP1	0
EZH1	0
WNK4	0
CNTD1	0
BECN1	0
PSME3	0
AOC2	0
AOC3	0
G6PC	-1
PTGES3L-AARSD1	-1
PTGES3L	-1
RUNDC1	0
RPL27	0
IFI35	0
VAT1	0
RND2	0
BRCA1	1
NBR1	0
TMEM106A	-1
DHX8	0
MEOX1	0
MPP3	0
CD300LG	0
MPP2	0
PPY	0
PYY	0
NAGS	0
TMEM101	-1
LSM12	0
G6PC3	0
HDAC5	0
ASB16	0
TMUB2	0
ATXN7L3	0
UBTF	0
SLC4A1	0
RUNDC3A	0
SLC25A39	0
GRN	0
FAM171A2	-1
ITGA2B	0
GPATCH8	0
FZD2	0
CCDC43	-1
DBF4B	0
ADAM11	0
GJC1	0
EFTUD2	0
CCDC103	0
GFAP	1
KIF18B	0
C1QL1	0
NMT1	0
PLCD3	0
ACBD4	-1
HEXIM1	0
FMNL1	0
SPATA32	-1
ARHGAP27	0
PLEKHM1	1
CRHR1	0
SPPL2C	0
MAPT	0
STH	0
KANSL1	0
LRRC37A	0
NSF	0
WNT3	0
WNT9B	0
GOSR2	0
CDC27	0
MYL4	0
ITGB3	0
EFCAB13	-1
NPEPPS	0
KPNB1	0
TBKBP1	0
TBX21	1
OSBPL7	0
MRPL10	0
LRRC46	-1
SCRN2	0
SP6	0
SP2	0
PNPO	0
CDK5RAP3	0
COPZ2	0
NFE2L1	0
CBX1	0
SNX11	0
SKAP1	0
HOXB3	0
HOXB4	0
HOXB5	0
HOXB6	0
HOXB7	0
HOXB8	0
HOXB9	0
PRAC1	0
HOXB13	0
TTLL6	0
CALCOCO2	0
UBE2Z	0
SNF8	0
GIP	0
IGF2BP1	0
B4GALNT2	0
ABI3	0
PHOSPHO1	-1
ZNF652	0
PHB	0
NGFR	0
NXPH3	0
SPOP	0
SLC35B1	0
FAM117A	0
KAT7	0
DLX4	1
ITGA3	0
PDK2	0
SAMD14	0
PPP1R9B	0
SGCA	0
COL1A1	0
TMEM92	0
XYLT2	0
MRPL27	0
EME1	0
LRRC59	0
ACSF2	0
CHAD	0
RSAD1	0
MYCBPAP	0
EPN3	0
SPATA20	0
CACNA1G	0
ABCC3	0
ANKRD40	0
LUC7L3	0
WFIKKN2	0
TOB1	0
SPAG9	0
NME1	1
NME2	1
MBTD1	0
UTP18	0
CA10	0
KIF2B	0
TOM1L1	0
COX11	0
STXBP4	0
HLF	1
MMD	0
TMEM100	0
PCTP	0
ANKFN1	-1
NOG	0
C17orf67	-1
DGKE	0
TRIM25	0
COIL	0
SCPEP1	0
AKAP1	0
MSI2	0
MRPS23	0
CUEDC1	0
VEZF1	0
SRSF1	0
OR4D1	-1
OR4D2	-1
EPX	0
MKS1	0
LPO	0
MPO	1
SUPT4H1	0
RNF43	0
HSF5	-1
MTMR4	0
TEX14	0
RAD51C	0
PPM1E	0
TRIM37	0
SKA2	0
PRR11	0
SMG8	0
GDPD1	0
YPEL2	0
DHX40	0
CLTC	1
PTRH2	0
VMP1	0
TUBD1	0
RPS6KB1	0
RNFT1	0
HEATR6	0
CA4	0
USP32	0
C17orf64	-1
APPBP2	0
PPM1D	0
BCAS3	0
TBX2	0
TBX4	0
NACA2	0
BRIP1	0
INTS2	0
MED13	0
EFCAB3	-1
METTL2A	0
TLK2	0
MRC2	1
TANC2	0
CYB561	0
ACE	0
KCNH6	0
DCAF7	0
TACO1	0
MAP3K3	0
STRADA	0
LIMD2	0
CCDC47	0
DDX42	0
FTSJ3	0
PSMC5	0
SMARCD2	0
CSH2	0
GH2	0
CSH1	0
CSHL1	0
GH1	1
CD79B	0
SCN4A	0
ICAM2	0
ERN1	0
TEX2	-1
MILR1	0
POLG2	0
DDX5	0
CEP95	0
SMURF2	0
LRRC37A3	0
GNA13	0
RGS9	0
AXIN2	0
CEP112	0
APOH	0
PRKCA	0
CACNG5	0
CACNG4	0
CACNG1	0
HELZ	0
PSMD12	0
PITPNC1	0
NOL11	0
BPTF	0
C17orf58	-1
KPNA2	0
AMZ2	0
ARSG	0
SLC16A6	0
WIPI1	0
PRKAR1A	0
FAM20A	0
ABCA8	0
ABCA9	0
ABCA6	0
ABCA10	0
ABCA5	0
MAP2K6	0
KCNJ16	0
KCNJ2	0
SOX9	0
SLC39A11	0
SSTR2	0
COG1	0
FAM104A	-1
C17orf80	-1
CPSF4L	-1
CDC42EP4	0
SDK2	0
RPL38	0
TTYH2	0
DNAI2	0
KIF19	-1
BTBD17	-1
GPR142	0
GPRC5C	0
CD300A	0
CD300LB	0
CD300C	0
CD300LD	0
CD300E	0
RAB37	0
CD300LF	0
SLC9A3R1	1
NAT9	-1
TMEM104	0
GRIN2C	0
FDXR	0
FADS6	0
USH1G	0
OTOP2	0
OTOP3	0
HID1	0
CDR2L	0
SLC16A5	0
ARMC7	-1
SUMO2	0
NUP85	0
GGA3	0
MRPS7	0
MIF4GD	0
